Image,Contrast,Folder
12.jpg,13867.105819809789,check5
13.jpg,36855.16846270007,check5
14.jpg,9058.039095543365,check5
15.jpg,24040.25289675336,check5
16.bmp,7230.360478233964,check5
17.jpg,23426.11809648429,check5
18.jpg,857.4352248289943,check5
19.jpg,17181.613344639354,check5
2.jpg,3018.7667163493775,check5
20.jpg,1316.5693207088977,check5
21.jpg,14536.250914230886,check5
22.jpg,18060.971770026394,check5
23.jpg,27370.48305304455,check5
24.jpg,18387.88103562919,check5
25.jpg,45934.76002090903,check5
26.jpg,17032.46443812701,check5
27.jpg,10810.820525719095,check5
28.jpg,54110.40348015126,check5
29.jpg,17713.255122990275,check5
3.jpg,35264.622386697236,check5
30.jpg,13717.885492706933,check5
31.jpg,13564.78587269773,check5
32.jpg,6753.056007988598,check5
33.jpg,16612.01802061042,check5
34.jpg,10242.695503869983,check5
35.jpg,7135.001894888902,check5
36.jpg,8188.763151129898,check5
37.jpg,477.4130536877379,check5
38.jpg,3174.3080431101275,check5
39.jpg,19601.66963319091,check5
4.jpg,26752.560554037293,check5
40.jpg,16062.983291971934,check5
41.jpg,7196.188752643868,check5
42.jpg,11638.06385953483,check5
43.jpg,5860.830889395602,check5
44.jpg,4392.607528983628,check5
45.jpg,8115.675096032819,check5
46.jpg,23551.682451241017,check5
47.jpg,7813.051624784268,check5
48.jpg,9162.291995437778,check5
49.jpg,5236.215585825395,check5
5.jpg,8758.51268309109,check5
50.jpg,26606.484252751343,check5
6.jpg,25181.729816752937,check5
7.jpg,54604.747732668504,check5
8.jpg,35369.744375264236,check5
9.jpg,8471.612092131727,check5
1.jpg,13994.452268152823,check6
10.jpg,28474.00202837034,check6
11.jpg,24385.64195526009,check6
12.jpg,6005.48959909683,check6
13.jpg,12549.679384597785,check6
14.jpg,65025.84975017364,check6
15.jpg,14934.64424887025,check6
16.jpg,35545.96552947361,check6
17.jpg,12052.406889556398,check6
18.jpg,35135.86264651638,check6
19.jpg,19464.94455083794,check6
2.jpg,13142.317136307749,check6
20.jpg,16834.113964193217,check6
21.jpg,13142.317136307749,check6
22.jpg,10907.371177291632,check6
23.jpg,3020.7570890385327,check6
24.jpg,20378.389059413526,check6
25.jpg,38203.927075078616,check6
26.jpg,13758.769852561587,check6
27.jpg,18383.202037131276,check6
28.jpg,37714.93741083523,check6
29.jpg,33544.595765354934,check6
3.jpg,34369.81415605803,check6
30.jpg,14635.595861240306,check6
31.jpg,40537.435466240466,check6
32.jpg,5354.859590332194,check6
33.jpg,17219.818208564968,check6
34.jpg,4184.576627408004,check6
35.jpg,23328.29218792667,check6
36.jpg,50557.51212668549,check6
37.jpg,6494.3820662985045,check6
38.jpg,33559.08683738049,check6
39.jpg,28059.73679360664,check6
4.jpg,11940.94485382396,check6
40.jpg,22906.271164251833,check6
41.jpg,9838.908630064458,check6
42.jpg,2958.451882581221,check6
43.jpg,2282.729033100362,check6
44.jpg,28663.3062673181,check6
45.jpg,4635.023909298692,check6
46.jpg,4522.246435022811,check6
47.jpg,6047.352217829957,check6
48.jpg,12093.246880663977,check6
49.jpg,33544.595765354934,check6
5.jpg,7533.880316766089,check6
50.jpg,29265.627078655314,check6
6.jpg,3173.8589481221097,check6
7.jpg,17732.96181974169,check6
8.jpg,45860.51096435033,check6
9.jpg,30691.91330355001,check6
1.jpg,21371.232163310895,check7
10.jpg,18626.92841313214,check7
11.jpg,10504.320607226275,check7
12.jpg,8096.961096759242,check7
13.jpg,21889.297140668405,check7
14.jpg,18724.547964098452,check7
15.jpg,21043.805057266265,check7
16.jpg,12120.945568381427,check7
17.jpg,33910.81286760232,check7
18.jpg,9729.699670552114,check7
19.jpg,21162.5121241307,check7
2.jpg,7373.774938602838,check7
20.jpg,13451.33205482613,check7
21.jpg,9016.130141674505,check7
22.jpg,37949.76947936472,check7
23.jpg,11885.52380723012,check7
24.jpg,11448.675694184023,check7
25.jpg,11615.617168637425,check7
26.jpg,8580.183972083049,check7
27.jpg,26746.502525837608,check7
28.jpg,10879.117960089397,check7
29.jpg,19925.64125512253,check7
3.jpg,16777.49244111898,check7
30.jpg,7618.481404726728,check7
31.jpg,35398.83877734431,check7
32.jpg,17240.554823755072,check7
33.jpg,14921.815410621559,check7
34.jpg,16746.020388778375,check7
35.jpg,7001.765697398219,check7
36.jpg,30477.867464890933,check7
37.jpg,13299.438917621184,check7
38.jpg,17045.288157305782,check7
39.jpg,6190.665833087923,check7
4.jpg,4138.583428515538,check7
40.jpg,8377.316085414655,check7
41.jpg,18544.214585626392,check7
42.jpg,17215.304029088977,check7
43.jpg,3940.980199938166,check7
44.jpg,12730.62508923786,check7
45.jpg,15193.876014229656,check7
46.jpg,13974.73310739564,check7
47.jpg,3918.0075504615975,check7
48.jpg,2908.1736479965366,check7
49.jpg,2022.8834370327513,check7
5.jpg,12568.654691591702,check7
50.jpg,4082.352194318966,check7
6.jpg,14358.419680389252,check7
7.jpg,6713.876647929756,check7
8.jpg,11328.502468503151,check7
9.jpg,15965.529393041597,check7
1.jpg,60183.8338580463,check8
10.jpg,21012.413767555663,check8
11.jpg,23279.444685059356,check8
12.jpg,8212.119915802945,check8
13.jpg,9082.70760952061,check8
14.jpg,11603.261911432328,check8
15.jpg,24518.74030622509,check8
16.jpg,19056.45234516689,check8
17.jpg,20385.980282460587,check8
18.jpg,18667.932774109227,check8
19.jpg,21619.928783942243,check8
2.jpg,11753.297245138043,check8
20.jpg,21580.5433748393,check8
21.jpg,10075.835287282387,check8
22.jpg,16698.554249130753,check8
23.jpg,15377.424548535188,check8
24.jpg,4666.350695322872,check8
25.jpg,7295.170537500967,check8
26.jpg,14276.673698269591,check8
27.jpg,28305.853395944232,check8
28.jpg,23788.965359415328,check8
29.jpg,10961.44789574753,check8
3.jpg,16069.26603640263,check8
30.jpg,34057.29692500098,check8
31.jpg,17430.692413285193,check8
32.jpg,16552.088940016285,check8
33.jpg,22939.30439386801,check8
34.jpg,14727.599566613771,check8
35.jpg,22721.938256616042,check8
36.jpg,33448.28340615674,check8
37.jpg,10188.189512277435,check8
38.jpg,22256.95763186384,check8
39.jpg,6205.99649801576,check8
4.jpg,22557.689687300306,check8
40.jpg,3094.5143995114236,check8
41.jpg,26712.991683557997,check8
42.jpg,31607.56945800622,check8
43.jpg,8274.869762732058,check8
44.jpg,25726.137185371204,check8
45.jpg,59860.71179834101,check8
46.jpg,37157.231581133834,check8
47.jpg,66016.65061477858,check8
48.jpg,24462.72948465661,check8
49.jpg,13776.565386879003,check8
5.jpg,20090.28086223507,check8
50.jpg,64508.21488353939,check8
6.jpg,9037.524638876623,check8
7.jpg,30507.643953684423,check8
8.jpg,5050.965162601734,check8
9.jpg,8199.325982998631,check8
1.jpg,34193.92661180818,check9
10.jpg,4229.590050912609,check9
11.jpg,16445.372062991333,check9
12.jpg,19182.67302482379,check9
13.jpg,1542.1856018790897,check9
14.jpg,10200.290339922716,check9
15.jpg,1273.6697329465967,check9
16.jpg,3736.005145249293,check9
17.jpg,13783.138596492625,check9
18.jpg,10129.682040915197,check9
19.jpg,80568.03598911193,check9
2.jpg,104201.87392096617,check9
20.jpg,13124.367607469016,check9
21.jpg,4656.492085028667,check9
22.jpg,917.9694505661342,check9
23.jpg,84046.46624985758,check9
24.jpg,5581.946046898336,check9
25.jpg,1964.6594539353966,check9
26.jpg,4877.5650865168745,check9
27.jpg,29882.344107036835,check9
28.jpg,12040.493380821434,check9
29.jpg,40412.1963547989,check9
3.jpg,15074.311213923907,check9
30.jpg,15286.354450538427,check9
31.jpg,9381.805497829639,check9
32.jpg,1496.865314853435,check9
33.jpg,59315.80892241414,check9
34.jpg,34061.75381324789,check9
35.jpg,17577.0960165081,check9
36.jpg,43156.728993241864,check9
37.jpg,29792.31491724981,check9
38.jpg,36725.833957821465,check9
39.jpg,25969.138650991477,check9
4.jpg,15399.903443380179,check9
40.jpg,24036.834544743066,check9
41.jpg,14292.62106077932,check9
42.jpg,32767.99336676695,check9
43.jpg,14387.735854378048,check9
44.jpg,51347.10906222183,check9
45.jpg,44518.31465562012,check9
46.jpg,34824.685716723165,check9
47.jpg,56865.42256374748,check9
48.jpg,8866.748197236988,check9
49.jpg,5635.622742925371,check9
5.jpg,10065.13917994271,check9
50.jpg,94945.89109500217,check9
6.jpg,14145.60611983668,check9
7.jpg,23139.812376435828,check9
8.jpg,11402.136547821056,check9
9.jpg,9352.612683865787,check9
1.jpg,81861.0751981342,check10
10.jpg,63256.4309195372,check10
11.jpg,16603.64797990156,check10
12.jpg,77507.23177109775,check10
13.jpg,18980.916230092887,check10
14.jpg,90099.35532470189,check10
15.jpg,63414.81813100118,check10
16.jpg,37893.438494406255,check10
17.jpg,29955.16784325385,check10
18.jpg,77941.37355664787,check10
19.jpg,49334.48892932233,check10
2.jpg,70067.3732181372,check10
20.jpg,64845.88994004776,check10
21.jpg,42305.113223873836,check10
22.jpg,92094.65817458348,check10
23.jpg,66216.96578769415,check10
24.jpg,20195.793892821486,check10
25.jpg,58236.25470682444,check10
26.jpg,89590.31031888766,check10
27.jpg,48120.65949067828,check10
28.jpg,72310.73796621694,check10
29.jpg,32570.679566264997,check10
3.jpg,32019.708326858065,check10
30.jpg,74948.11242248554,check10
31.jpg,70292.45696079488,check10
32.jpg,83167.736695491,check10
33.jpg,20627.38235512399,check10
34.jpg,89948.58866910922,check10
35.jpg,31881.7531537394,check10
36.jpg,15044.356768471855,check10
37.jpg,89821.31057521752,check10
38.jpg,82451.35435624978,check10
39.jpg,82913.3157954214,check10
4.jpg,19319.60510421683,check10
40.jpg,49713.644568742,check10
41.jpg,33412.35245071238,check10
42.jpg,61783.54173109403,check10
43.jpg,82196.35735577953,check10
44.jpg,29495.67395136308,check10
45.jpg,87931.09592589793,check10
46.jpg,70201.37444557999,check10
47.jpg,90616.01326075477,check10
48.jpg,83006.15457631192,check10
49.jpg,38005.151403878735,check10
5.jpg,51253.695011003874,check10
50.jpg,29618.675398947344,check10
6.jpg,24727.58601829937,check10
7.jpg,66414.52791063809,check10
8.jpg,54474.612483140976,check10
9.jpg,59744.982754999284,check10
