Folder;Filename;Mean;Skew;;;
check2;7.jpg;9.798.800.223.214.280;0.8180326799753718;;;
check2;8.jpg;11.619.919.882.015.300;0.0394095730588637;;;
check2;9.jpg;11.062.298.708.545.900;0.2557658697555187;;;
check3;1.jpg;11.760.560.825.892.800;0.04244431505365235;;;
check3;10.jpg;8.160.610.650.510.200;0.5749805624670099;;;
check3;11.jpg;12.629.779.177.295.900;0.11355310598321436;;;
check3;12.jpg;9.729.890.784.438.770;0.023526593709182714;;;
check3;13.jpg;9.156.849.888.392.850;-0.42338488762707127;;;
check3;14.jpg;9.592.261.240.433.670;0.16619154146822143;;;
check3;15.jpg;17.824.649.234.693.800;-0.6294069505988898;;;
check3;16.jpg;13.890.469.547.193.800;-0.5991334445138021;;;
check3;17.jpg;8.872.441.007.653.060;0.31887461613264534;;;
check3;18.jpg;9.605.666.055.484.690;0.45621300180591917;;;
check3;19.jpg;11.150.496.253.188.700;-0.49678590608436474;;;
check3;2.jpg;1.113.663.105.867.340;0.22084867629369848;;;
check3;20.jpg;9.320.555.644.132.650;0.45491179583583835;;;
check3;21.jpg;9.080.466.757.015.300;0.223831018612357;;;
check3;22.jpg;10.353.252.551.020.400;0.5228955452626414;;;
check3;23.jpg;12.361.270.328.443.800;0.5100477584991643;;;
check3;24.jpg;10.515.336.017.219.300;0.9205204475019437;;;
check3;25.jpg;10.966.962.292.729.500;0.5672210768033358;;;
check3;26.jpg;8.133.372.528.698.970;0.5539689953763458;;;
check3;27.jpg;1.278.949.896.364.790;0.24186855525893797;;;
check3;28.jpg;9.508.663.504.464.280;-0.22642398341894385;;;
check3;29.jpg;10.705.365.114.795.900;10.210.026.175.860.800;;;
check3;3.jpg;15.161.369.977.678.500;-0.39086912978823996;;;
check3;30.jpg;10.483.366.549.744.800;0.19972770984816524;;;
check3;31.jpg;11.746.177.455.357.100;0.2800918685748928;;;
check3;32.jpg;8.178.362.165.178.570;0.7086786140901249;;;
check3;33.jpg;14.920.984.135.841.800;-0.24943924566914302;;;
check3;34.jpg;11.560.383.450.255.100;0.5435514219446338;;;
check3;35.jpg;14.513.560.267.857.100;-0.2923375363706679;;;
check3;36.jpg;13.323.728.475.765.300;0.23801725158210538;;;
check3;37.jpg;7.276.430.963.010.200;0.36279550451399484;;;
check3;38.jpg;8.498.652.742.346.930;0.6191550850744613;;;
check3;39.jpg;1.206.527.024.872.440;-0.39533559555550524;;;
check3;4.jpg;15.175.099.649.234.600;-0.6197432473292307;;;
check3;40.jpg;9.890.874.123.086.730;0.6350629239437298;;;
check3;41.jpg;6.018.365.353.954.080;15.589.904.529.498.400;;;
check3;42.jpg;7.754.619.738.520.400;0.5004540715079101;;;
check3;43.jpg;8.663.837.292.729.590;0.7212263616131435;;;
check3;44.jpg;1.503.527.383.609.690;-0.7182315284839671;;;
check3;45.jpg;9.045.430.086.096.930;0.7725662565813153;;;
check3;46.jpg;13.882.124.920.280.600;0.42794737745860345;;;
check3;47.jpg;4.656.796.077.806.120;288.814.238.342.542;;;
check3;48.jpg;8.369.240.274.234.690;0.4963456207795876;;;
check3;49.jpg;12.439.343.510.841.800;0.008064558483091632;;;
check3;5.jpg;10.904.203.204.719.300;0.45906103730916303;;;
check3;50.jpg;7.384.610.172.193.870;0.44472456586549847;;;
check3;6.jpg;10.238.362.962.372.400;0.21185091145093504;;;
check3;7.jpg;9.428.685.028.698.970;0.4252477745773292;;;
check3;8.jpg;11.719.198.421.556.100;0.4343151767233098;;;
check3;9.jpg;7.862.940.449.617.340;0.8544857121324024;;;
check4;1.jpg;9.704.029.815.051.020;12.900.779.386.735.800;;;
check4;10.jpg;999.819.634.885.204;0.772652205412696;;;
check4;11.jpg;9.895.539.700.255.100;0.057800279916555654;;;
check4;12.jpg;8.519.134.646.045.910;0.07708530147314964;;;
check4;13.jpg;18.159.367.028.061.200;0.17673778961950276;;;
check4;14.jpg;49.284.259.406.887.700;10.348.286.923.961.000;;;
check4;15.jpg;6.666.731.106.505.100;0.9349700031533604;;;
check4;16.jpg;11.472.676.179.846.900;-0.058637641237680116;;;
check4;17.jpg;12.737.501.992.984.600;0.28168212444748697;;;
check4;18.jpg;13.919.565.130.739.700;-0.17517314471113202;;;
check4;19.jpg;1.123.512.037.627.550;-0.006329442114655307;;;
check4;2.jpg;9.602.365.672.831.630;0.6127813303186783;;;
check4;20.jpg;8.753.248.565.051.020;0.629111850696612;;;
check4;21.jpg;11.339.979.272.959.100;0.13327166659379283;;;
check4;22.jpg;15.548.379.703.443.800;-0.2604558319199657;;;
check4;23.jpg;5.354.370.615.433.670;0.9886874444233925;;;
check4;24.jpg;10.607.551.419.005.100;-0.046500759645094154;;;
check4;25.jpg;12.724.744.897.959.100;0.243152298821867;;;
check4;26.jpg;11.316.585.618.622.400;0.6388982577347707;;;
check4;27.jpg;9.990.114.795.918.360;0.8288392420175461;;;
check4;28.jpg;12.304.462.292.729.500;-0.20609865783174874;;;
check4;29.jpg;1.473.182.995.854.590;0.20352456860420684;;;
check4;3.jpg;13.491.189.014.668.300;0.4018975928787343;;;
check4;30.jpg;15.276.672.114.158.100;-0.31353372604694646;;;
check4;31.jpg;12.190.838.249.362.200;0.47092471409991143;;;
check4;32.jpg;17.960.319.674.744.800;-0.4482585447704767;;;
check4;33.jpg;9.751.550.542.091.830;0.72898364258391;;;
check4;34.jpg;1.492.717.833.227.040;-0.06102591669885419;;;
check4;35.jpg;11.424.513.711.734.600;0.31080394991068916;;;
check4;36.jpg;11.389.811.862.244.800;0.6236771684771921;;;
check4;37.jpg;1.065.758.131.377.550;0.8922357073015045;;;
check4;38.jpg;10.475.265.066.964.200;0.8474533058923777;;;
check4;39.jpg;14.044.828.204.719.300;0.022643273862238775;;;
check4;4.jpg;11.720.914.381.377.500;0.2888553052571246;;;
check4;40.jpg;15.907.814.492.984.600;-0.23285720483709887;;;
check4;41.jpg;11.744.880.022.321.400;0.5286786807174483;;;
check4;42.jpg;8.596.458.466.198.970;0.45348875642517716;;;
check4;43.jpg;8.754.284.917.091.830;0.8495898464131151;;;
check4;44.jpg;13.445.007.573.341.800;0.2246364910209534;;;
check4;45.jpg;9.569.473.453.443.870;0.5825616478699941;;;
check4;46.jpg;1.553.243.183.992.340;-0.3223207891085083;;;
check4;47.jpg;11.867.000.159.438.700;0.3688329966109566;;;
check4;48.jpg;1.653.211.894.132.650;-0.13782546378569008;;;
check4;49.jpg;988.392.259.247.449;0.714117831372381;;;
check4;5.jpg;9.746.320.950.255.100;0.39354003445967684;;;
check4;50.jpg;7.744.009.088.010.200;0.8355143337632202;;;
check4;6.jpg;10.047.148.038.903.000;0.18778206926298133;;;
check4;7.jpg;12.034.717.793.367.300;0.7608714680519537;;;
check4;8.jpg;945.703.125;0.8315957109141968;;;
check4;9.jpg;9.979.129.464.285.710;0.4138443470501377;;;
check5;1.jpg;14.785.208.067.602.000;-0.36647060126106007;;;
check5;10.jpg;1.494.480.428.890.300;-0.003965879338390934;;;
check5;11.jpg;16.693.835.698.341.800;-0.39956155886082384;;;
check5;12.jpg;13.991.023.596.938.700;-0.37427484309707715;;;
check5;13.jpg;13.906.929.607.780.600;-0.3716351858342243;;;
check5;14.jpg;12.757.198.660.714.200;0.3514324627754639;;;
check5;15.jpg;13.510.044.642.857.100;-0.6566736533303169;;;
check5;16.bmp;11.748.848.054.846.900;0.09929996241860806;;;
check5;17.jpg;12.225.251.116.071.400;-0.4499619473461848;;;
check5;18.jpg;13.609.538.424.744.800;-0.5864032764303297;;;
check5;19.jpg;8.388.143.734.056.120;1.148.116.258.816.110;;;
check5;2.jpg;15.199.148.995.535.700;-0.3636727273084885;;;
check5;20.jpg;13.021.027.981.505.100;-0.8263246237909494;;;
check5;21.jpg;8.391.902.503.188.770;1.032.513.588.506.830;;;
check5;22.jpg;11.836.928.013.392.800;0.31722549758922536;;;
check5;23.jpg;12.568.767.936.862.200;-0.14829995280442004;;;
check5;24.jpg;9.811.419.802.295.910;0.3279738655987641;;;
check5;25.jpg;13.668.279.655.612.200;0.03275874084532796;;;
check5;26.jpg;11.433.960.459.183.600;0.33842863339568197;;;
check5;27.jpg;12.396.231.265.943.800;0.3004242827449726;;;
check5;28.jpg;8.242.476.482.780.610;0.5256759590861093;;;
check5;29.jpg;11.571.956.712.372.400;-0.07964050846700978;;;
check5;3.jpg;13.599.513.711.734.600;0.061344819206215755;;;
check5;30.jpg;16.419.090.800.382.600;-0.36248421263202674;;;
check5;31.jpg;16.418.993.144.132.600;-0.3620524425161543;;;
check5;32.jpg;15.678.744.818.239.700;-0.34607172392894964;;;
check5;33.jpg;15.371.502.311.862.200;-0.3187814866362291;;;
check5;34.jpg;1.295.847.616.390.300;-0.145682590000363;;;
check5;35.jpg;13.411.134.805.484.600;-0.6597164021145084;;;
check5;36.jpg;17.113.570.232.780.600;-0.5710664514401749;;;
check5;37.jpg;12.268.148.118.622.400;0.2736152174559912;;;
check5;38.jpg;11.533.924.585.459.100;-0.06380608295921186;;;
check5;39.jpg;11.823.648.756.377.500;0.11841171337346519;;;
check5;4.jpg;15.280.554.448.341.800;-0.5235832964585215;;;
check5;40.jpg;6.561.856.265.943.870;0.7070339102689579;;;
check5;41.jpg;12.188.940.927.933.600;0.22047289261016323;;;
check5;42.jpg;16.244.499.362.244.800;-0.020660915694741353;;;
check5;43.jpg;10.346.833.147.321.400;0.6309443560663761;;;
check5;44.jpg;14.599.585.459.183.600;-0.2945965166164373;;;
check5;45.jpg;11.277.268.016.581.600;0.19676063465683225;;;
check5;46.jpg;10.351.680.086.096.900;0.6506521109860094;;;
check5;47.jpg;11.026.919.244.260.200;0.29861027919168076;;;
check5;48.jpg;13.145.846.619.897.900;0.0798085858327355;;;
check5;49.jpg;11.594.084.821.428.500;0.44484976866958537;;;
check5;5.jpg;9.492.902.981.505.100;0.6388149727038379;;;
check5;50.jpg;9.334.008.290.816.320;0.11795979558954556;;;
check5;6.jpg;11.114.921.476.403.000;0.4932633817820458;;;
check5;7.jpg;9.335.879.703.443.870;0.32245555025374667;;;
check5;8.jpg;5.563.570.232.780.610;13.795.695.002.573.900;;;
check5;9.jpg;13.296.954.719.387.700;-0.5282889173599072;;;
check6;1.jpg;14.377.780.213.647.900;-0.36633114347164275;;;
check6;10.jpg;12.266.768.973.214.200;0.34760323033298435;;;
check6;11.jpg;12.617.356.903.698.900;-0.17267969358173493;;;
check6;12.jpg;11.632.985.889.668.300;-0.021647851249197703;;;
check6;13.jpg;13.484.903.140.943.800;0.30192129556516567;;;
check6;14.jpg;10.177.935.666.454.000;0.5604732257437877;;;
check6;15.jpg;1.471.505.899.234.690;-0.27141222099208195;;;
check6;16.jpg;1.048.265.306.122.440;0.7922774967947566;;;
check6;17.jpg;10.617.823.262.117.300;0.25116978428567494;;;
check6;18.jpg;1.000.498.046.875;0.8942031269612327;;;
check6;19.jpg;12.920.623.405.612.200;-0.2007141880432235;;;
check6;2.jpg;12.031.248.007.015.300;0.10227539900047657;;;
check6;20.jpg;11.632.609.215.561.200;0.5373762199405508;;;
check6;21.jpg;12.031.248.007.015.300;0.10227539900047657;;;
check6;22.jpg;1.011.309.590.242.340;0.6726844568085478;;;
check6;23.jpg;11.948.858.019.770.400;0.24197614681784;;;
check6;24.jpg;9.984.586.256.377.550;0.7729277419233819;;;
check6;25.jpg;9.978.601.323.341.830;0.6195151329430792;;;
check6;26.jpg;13.859.468.670.280.600;-0.34897997421939153;;;
check6;27.jpg;14.986.882.174.744.800;-0.32925327757446304;;;
check6;28.jpg;11.763.711.734.693.800;0.23278172631213462;;;
check6;29.jpg;10.696.105.707.908.100;0.7581931052766385;;;
check6;3.jpg;12.277.445.392.219.300;0.24098889792344588;;;
check6;30.jpg;18.213.932.955.994.800;-0.7754643380392562;;;
check6;31.jpg;9.381.808.035.714.280;0.8460975529866396;;;
check6;32.jpg;12.892.123.724.489.700;-0.13529134702398427;;;
check6;33.jpg;12.518.927.375.637.700;0.03157716954625088;;;
check6;34.jpg;12.487.368.463.010.200;0.051407523763495666;;;
check6;35.jpg;11.021.938.775.510.200;0.41438629675481325;;;
check6;36.jpg;11.570.143.096.301.000;0.34016371494739883;;;
check6;37.jpg;11.379.615.752.551.000;0.27159508701743174;;;
check6;38.jpg;10.488.420.758.928.500;0.8048819452367216;;;
check6;39.jpg;9.516.328.523.596.930;10.568.295.717.393.000;;;
check6;4.jpg;7.344.196.428.571.420;1.679.095.598.593.420;;;
check6;40.jpg;9.963.052.056.760.200;11.067.259.745.301.700;;;
check6;41.jpg;15.213.532.366.071.400;-0.15044313703199488;;;
check6;42.jpg;15.113.093.909.438.700;-0.27480546213435125;;;
check6;43.jpg;12.131.762.197.066.300;0.01129918361157562;;;
check6;44.jpg;13.463.442.681.760.200;0.1299616878470687;;;
check6;45.jpg;1.377.268.215.880.100;0.1534703040441088;;;
check6;46.jpg;8.442.020.089.285.710;0.7223678321482998;;;
check6;47.jpg;13.272.714.046.556.100;-0.15165063905678447;;;
check6;48.jpg;10.699.252.630.739.700;0.21026831568380036;;;
check6;49.jpg;10.696.105.707.908.100;0.7581931052766385;;;
check6;5.jpg;9.790.080.915.178.570;0.5959207105713801;;;
check6;50.jpg;9.938.673.867.984.690;0.8985733699090326;;;
check6;6.jpg;1.301.400.071.747.440;0.05448909248061031;;;
check6;7.jpg;9.578.105.070.153.060;0.9188740254740149;;;
check6;8.jpg;12.834.558.354.591.800;0.413097840466274;;;
check6;9.jpg;14.282.975.924.744.800;-0.3087020611227771;;;
check7;1.jpg;8.489.518.893.494.890;0.7136927457584373;;;
check7;10.jpg;9.521.370.774.872.440;0.5966779007861129;;;
check7;11.jpg;12.874.360.251.913.200;0.03279124060917001;;;
check7;12.jpg;9.019.222.337.372.440;-0.1127120879597431;;;
check7;13.jpg;8.704.308.832.908.160;0.1042813696833492;;;
check7;14.jpg;9.008.699.378.188.770;0.3497470936606644;;;
check7;15.jpg;57.088.169.642.857.100;0.9366022146141528;;;
check7;16.jpg;8.712.226.961.096.930;10.297.317.993.054.500;;;
check7;17.jpg;13.639.184.072.066.300;-0.17851998951068637;;;
check7;18.jpg;8.913.117.825.255.100;0.4555264185481683;;;
check7;19.jpg;1.554.757.852.359.690;-0.17335469999424033;;;
check7;2.jpg;8.774.238.679.846.930;0.6720872775532748;;;
check7;20.jpg;11.820.854.591.836.700;0.024108952453758412;;;
check7;21.jpg;11.835.636.559.311.200;0.11554119767403345;;;
check7;22.jpg;11.626.841.517.857.100;-0.04997771079074374;;;
check7;23.jpg;9.464.032.605.229.590;0.007920142699599581;;;
check7;24.jpg;9.497.012.515.943.870;0.029234517498405416;;;
check7;25.jpg;1.216.137.396.364.790;0.3330089199940137;;;
check7;26.jpg;12.284.390.943.877.500;-0.14895291896963203;;;
check7;27.jpg;14.355.919.164.540.800;-0.3394713417908426;;;
check7;28.jpg;13.877.407.525.510.200;-0.23488043849412257;;;
check7;29.jpg;10.370.184.948.979.500;1.084.218.517.496.480;;;
check7;3.jpg;8.441.639.429.209.180;0.5975382332577491;;;
check7;30.jpg;9.877.953.603.316.320;0.19028241182800434;;;
check7;31.jpg;1.213.139.947.385.200;0.046734029324003674;;;
check7;32.jpg;12.483.797.034.438.700;0.2834758523234664;;;
check7;33.jpg;9.820.324.457.908.160;0.10425578638627658;;;
check7;34.jpg;12.380.552.455.357.100;0.566299861444448;;;
check7;35.jpg;995.274.433.992.347;0.22272182281387812;;;
check7;36.jpg;10.515.664.859.693.800;0.319221348481003;;;
check7;37.jpg;10.592.119.738.520.400;0.4100951637604174;;;
check7;38.jpg;10.995.832.669.005.100;0.2851986034130949;;;
check7;39.jpg;11.850.687.579.719.300;0.17690129322725606;;;
check7;4.jpg;12.635.628.587.372.400;-0.09577477151908426;;;
check7;40.jpg;11.928.406.010.841.800;0.25490549095669673;;;
check7;41.jpg;1.013.506.855.867.340;0.9029093894097042;;;
check7;42.jpg;9.057.661.033.163.260;0.7564575916896495;;;
check7;43.jpg;10.048.756.377.551.000;-0.5783467335506315;;;
check7;44.jpg;11.794.774.394.132.600;0.28541288806197257;;;
check7;45.jpg;11.535.395.408.163.200;0.287811378817905;;;
check7;46.jpg;855.796.197.385.204;0.6240462661101652;;;
check7;47.jpg;12.654.438.376.913.200;-0.5510434561921448;;;
check7;48.jpg;1.200.401.387.117.340;-0.17683796864173884;;;
check7;49.jpg;12.506.164.301.658.100;0.07828202952942234;;;
check7;5.jpg;7.413.570.232.780.610;0.7572868802278551;;;
check7;50.jpg;8.551.219.706.632.650;0.6231770802334672;;;
check7;6.jpg;11.571.390.704.719.300;0.1676253688043742;;;
check7;7.jpg;13.073.116.629.464.200;0.2792468084843268;;;
check7;8.jpg;13.570.916.374.362.200;-0.5255419894401835;;;
check7;9.jpg;5.607.832.429.846.930;12.001.933.025.828.900;;;
check8;1.jpg;9.121.175.462.372.440;0.7278994622211769;;;
check8;10.jpg;10.243.227.838.010.200;0.6484392514164466;;;
check8;11.jpg;9.157.840.401.785.710;0.610676785481166;;;
check8;12.jpg;11.144.449.537.627.500;0.449229697612369;;;
check8;13.jpg;10.395.346.380.739.700;11.658.388.366.751.400;;;
check8;14.jpg;784.666.972.257.653;1.006.046.323.782.850;;;
check8;15.jpg;8.675.119.579.081.630;0.8228872231881003;;;
check8;16.jpg;1.302.654.655.612.240;-0.27458619884022567;;;
check8;17.jpg;9.907.826.450.892.850;0.5807736401274376;;;
check8;18.jpg;10.421.757.413.903.000;0.6394902488726205;;;
check8;19.jpg;1.083.062.818.877.550;0.697970535513729;;;
check8;2.jpg;9.795.577.566.964.280;0.22628109347632083;;;
check8;20.jpg;9.637.822.863.520.400;0.5035299009946838;;;
check8;21.jpg;10.985.716.278.698.900;0.15384700638780072;;;
check8;22.jpg;1.080.907.206.632.650;0.05654171204756332;;;
check8;23.jpg;12.627.746.332.908.100;-0.20612356333362022;;;
check8;24.jpg;10.493.728.077.168.300;0.6213699350848974;;;
