Image,Contrast,Folder
9.jpg,10726.79888496415,check6
1.jpg,4305.0933271131635,check7
10.jpg,3178.7512294029702,check7
11.jpg,1404.2367777016102,check7
12.jpg,402.36952663709206,check7
13.jpg,2319.372062977033,check7
14.jpg,6699.874285315435,check7
15.jpg,2503.7011636831717,check7
16.jpg,3057.7454112762707,check7
17.jpg,9510.84584786901,check7
18.jpg,769.2756320420328,check7
19.jpg,12298.2551309553,check7
2.jpg,1102.1044604906383,check7
20.jpg,1475.7315389052471,check7
21.jpg,1551.3782976330046,check7
22.jpg,11214.273157433141,check7
23.jpg,935.4985337068715,check7
24.jpg,1099.2818705706932,check7
25.jpg,1542.1997374709772,check7
26.jpg,1324.8294258276555,check7
27.jpg,13165.820208954641,check7
28.jpg,4845.565884144889,check7
29.jpg,5313.016341661027,check7
3.jpg,1395.4249897249438,check7
30.jpg,1701.965877774456,check7
31.jpg,6553.912801139209,check7
32.jpg,8745.082556682048,check7
33.jpg,6032.889513173832,check7
34.jpg,5348.27326823254,check7
35.jpg,1036.1025521219992,check7
36.jpg,10618.592919795727,check7
37.jpg,2029.3524498194765,check7
38.jpg,1771.2278111516214,check7
39.jpg,2677.2941377918605,check7
4.jpg,906.2632966011776,check7
40.jpg,1565.4554651805333,check7
41.jpg,4866.234366413753,check7
42.jpg,7284.092379110845,check7
43.jpg,168.81426935700364,check7
44.jpg,4853.44404097092,check7
45.jpg,1736.1718812086144,check7
46.jpg,2060.902243463658,check7
47.jpg,1275.756691334497,check7
48.jpg,526.6308842730095,check7
49.jpg,299.56265852362947,check7
5.jpg,1346.0324885321877,check7
50.jpg,210.2281369479782,check7
6.jpg,6285.144623145912,check7
7.jpg,1856.714009933996,check7
8.jpg,1330.4973784239776,check7
9.jpg,2504.3182520931928,check7
1.jpg,18089.517074971038,check8
10.jpg,4742.956081506363,check8
11.jpg,7363.083321617029,check8
12.jpg,1217.9591983094508,check8
13.jpg,3342.6595706101602,check8
14.jpg,2032.4172397341047,check8
15.jpg,7638.817456544912,check8
16.jpg,4777.325293053592,check8
17.jpg,5560.158372450848,check8
18.jpg,4886.909200837542,check8
19.jpg,4043.686222653149,check8
2.jpg,5019.519780347666,check8
20.jpg,4708.36434389819,check8
21.jpg,1058.0214623034572,check8
22.jpg,2942.5260817632234,check8
23.jpg,3838.095117679391,check8
24.jpg,1392.8208289374813,check8
25.jpg,937.1643475008625,check8
26.jpg,3648.583649907793,check8
27.jpg,7342.96517808335,check8
28.jpg,5453.53200481078,check8
29.jpg,1337.610058906028,check8
3.jpg,3383.8749330354603,check8
30.jpg,14251.52957262272,check8
31.jpg,3005.2834991238997,check8
32.jpg,3827.625847053051,check8
33.jpg,7012.281522770318,check8
34.jpg,4059.713578849373,check8
35.jpg,4750.391052414108,check8
36.jpg,8371.850592644996,check8
37.jpg,1385.9498550751864,check8
38.jpg,7452.384033101443,check8
39.jpg,893.9369376681834,check8
4.jpg,8669.59396660323,check8
40.jpg,483.5394030471287,check8
41.jpg,6099.341807450021,check8
42.jpg,6258.759641913462,check8
43.jpg,1178.49449356632,check8
44.jpg,8593.678977117894,check8
45.jpg,20279.27005484977,check8
46.jpg,12871.676097203774,check8
47.jpg,22742.462561559696,check8
48.jpg,4013.6191236276723,check8
49.jpg,3590.1954614892697,check8
5.jpg,5032.783725984393,check8
50.jpg,30540.410520805013,check8
6.jpg,991.04948451945,check8
7.jpg,7876.639903026043,check8
8.jpg,2624.204022853586,check8
9.jpg,1737.5604193547233,check8
1.jpg,10378.811732055447,check9
10.jpg,2019.2272032035087,check9
11.jpg,6789.8618523253335,check9
12.jpg,6769.073507258516,check9
13.jpg,821.997534440488,check9
14.jpg,4672.80945351659,check9
15.jpg,335.18499309566806,check9
16.jpg,1196.1979801185128,check9
17.jpg,5114.01073158547,check9
18.jpg,2636.1564111510997,check9
19.jpg,31912.85121311719,check9
2.jpg,42436.344395483,check9
20.jpg,4692.755377866784,check9
21.jpg,1871.4896146141953,check9
22.jpg,471.6496703478755,check9
23.jpg,42247.636807912786,check9
24.jpg,3143.1805841679484,check9
25.jpg,269.2329001770274,check9
26.jpg,1550.090897159346,check9
27.jpg,12335.501311845555,check9
28.jpg,5588.50777525864,check9
29.jpg,11942.622289540419,check9
3.jpg,5492.244565151077,check9
30.jpg,7069.15057479655,check9
31.jpg,4980.164077369534,check9
32.jpg,742.01559019903,check9
33.jpg,30339.751818579076,check9
34.jpg,17985.934000817997,check9
35.jpg,6184.422636556804,check9
36.jpg,27049.983206555524,check9
37.jpg,15712.446437900833,check9
38.jpg,7772.790366983076,check9
39.jpg,12085.921417833715,check9
4.jpg,6740.698522272632,check9
40.jpg,12030.648502194153,check9
41.jpg,7408.967096124178,check9
42.jpg,5215.648610105121,check9
43.jpg,4520.637268981155,check9
44.jpg,19792.546293208223,check9
45.jpg,32748.046758573088,check9
46.jpg,8733.725044577777,check9
47.jpg,16517.469108094974,check9
48.jpg,4018.8700938095703,check9
49.jpg,1475.7470804410693,check9
5.jpg,5535.120517865363,check9
50.jpg,28549.479410767708,check9
6.jpg,6679.595705749292,check9
7.jpg,5421.430411310208,check9
8.jpg,5570.138406201436,check9
9.jpg,2308.921386842279,check9
1.jpg,37628.44754968848,check10
10.jpg,28838.307934799974,check10
11.jpg,6689.305636835318,check10
12.jpg,34256.39867869023,check10
13.jpg,7656.983072416726,check10
14.jpg,41746.46806831154,check10
15.jpg,27818.22358865671,check10
16.jpg,16001.162121875243,check10
17.jpg,12350.09349297067,check10
18.jpg,34756.06001513027,check10
19.jpg,20201.892668339573,check10
2.jpg,30658.4277622802,check10
20.jpg,34143.858708022184,check10
21.jpg,17890.58621967003,check10
22.jpg,42654.9958093934,check10
23.jpg,29012.435232960448,check10
24.jpg,9120.809859204719,check10
25.jpg,25247.64129962428,check10
26.jpg,41413.46676229646,check10
27.jpg,19961.50452316289,check10
28.jpg,32137.5332747463,check10
29.jpg,13041.716364242495,check10
3.jpg,13519.280325018926,check10
30.jpg,32855.251404285234,check10
31.jpg,30786.868635424675,check10
32.jpg,34203.686933486075,check10
33.jpg,8112.117687188402,check10
34.jpg,41538.43050496531,check10
35.jpg,12835.534966609815,check10
36.jpg,5987.45299400026,check10
37.jpg,41432.57642240734,check10
38.jpg,37570.22032916352,check10
39.jpg,37465.98828320383,check10
4.jpg,7738.009810363883,check10
40.jpg,20258.226891583574,check10
41.jpg,11557.984568780585,check10
42.jpg,27928.37799524595,check10
43.jpg,38042.691133259636,check10
44.jpg,12284.705628200452,check10
45.jpg,40497.725888048495,check10
46.jpg,27094.058175877795,check10
47.jpg,41889.33937057978,check10
48.jpg,38511.82692404838,check10
49.jpg,15864.2043610632,check10
5.jpg,30713.14116890139,check10
50.jpg,12104.102153174332,check10
6.jpg,10091.085106749179,check10
7.jpg,30009.598465979074,check10
8.jpg,23280.146001076206,check10
9.jpg,25443.32572309119,check10
