Image,Contrast,Folder
6.jpg,4440.387991457569,check2
7.jpg,3778.5577981766937,check2
8.jpg,8114.077725329035,check2
9.jpg,14897.252568080494,check2
1.jpg,4054.9442096183525,check3
10.jpg,5439.641407242918,check3
11.jpg,4089.9482666513713,check3
12.jpg,2166.036100623509,check3
13.jpg,4681.653599018953,check3
14.jpg,1118.558329879319,check3
15.jpg,5783.918418458084,check3
16.jpg,1751.8102737194004,check3
17.jpg,933.8696351974816,check3
18.jpg,3418.559951295658,check3
19.jpg,2332.4420482499654,check3
2.jpg,1917.3316117345867,check3
20.jpg,1796.0318190424905,check3
21.jpg,830.5590882335092,check3
22.jpg,13235.583340823974,check3
23.jpg,5051.108999792907,check3
24.jpg,7042.840891077439,check3
25.jpg,12080.618970585785,check3
26.jpg,2241.829781306282,check3
27.jpg,6285.228600123483,check3
28.jpg,4328.965444842064,check3
29.jpg,33854.08887314509,check3
3.jpg,2498.218109027588,check3
30.jpg,30021.539690992024,check3
31.jpg,28414.171126470523,check3
32.jpg,44000.927670897865,check3
33.jpg,6386.369908714931,check3
34.jpg,7105.880036045044,check3
35.jpg,17116.702729513527,check3
36.jpg,10602.657150636758,check3
37.jpg,1200.5704705088597,check3
38.jpg,1851.0360579162973,check3
39.jpg,4178.995942076859,check3
4.jpg,568.7707835765046,check3
40.jpg,6867.831540251512,check3
41.jpg,2961.7485327396926,check3
42.jpg,10478.45708566147,check3
43.jpg,8031.921181391994,check3
44.jpg,1780.7191664037578,check3
45.jpg,5165.504990734591,check3
46.jpg,4048.4082764570335,check3
47.jpg,736.2320132682543,check3
48.jpg,2105.344940071154,check3
49.jpg,2550.9777396256504,check3
5.jpg,4460.537178060205,check3
50.jpg,4197.78353945348,check3
6.jpg,4143.222057463278,check3
7.jpg,4242.9284438912155,check3
8.jpg,6520.504959595398,check3
9.jpg,4467.243361784487,check3
1.jpg,1603.7714455952896,check4
10.jpg,4468.287834944402,check4
11.jpg,2270.8932713084,check4
12.jpg,2104.577381976095,check4
13.jpg,1041.5017058508736,check4
14.jpg,3671.211122603776,check4
15.jpg,4322.767715027908,check4
16.jpg,2541.2100159209353,check4
17.jpg,3240.262276137089,check4
18.jpg,852.9457406703755,check4
19.jpg,2142.412019206106,check4
2.jpg,1590.9887742023075,check4
20.jpg,1422.4308428575673,check4
21.jpg,4160.083027283185,check4
22.jpg,4522.219385213029,check4
23.jpg,2632.9957217904043,check4
24.jpg,1455.6700416510923,check4
25.jpg,939.0327978737898,check4
26.jpg,1871.4135458488258,check4
27.jpg,2229.81880647309,check4
28.jpg,640.0033601556704,check4
29.jpg,2353.0193028475833,check4
3.jpg,543.1257153165087,check4
30.jpg,4621.659713160441,check4
31.jpg,4978.568915522827,check4
32.jpg,611.1129788196567,check4
33.jpg,2090.6927167164786,check4
34.jpg,1508.1258652959948,check4
35.jpg,2740.9640326700523,check4
36.jpg,4015.3722914946375,check4
37.jpg,708.0477135784178,check4
38.jpg,1145.3328259018053,check4
39.jpg,643.5153327597919,check4
4.jpg,3115.984290952734,check4
40.jpg,1814.2380974438727,check4
41.jpg,729.6083838952576,check4
42.jpg,3067.7836738115348,check4
43.jpg,4426.133420029465,check4
44.jpg,446.35341692229,check4
45.jpg,2683.9181969895653,check4
46.jpg,287.8976840992761,check4
47.jpg,1993.490375764665,check4
48.jpg,1041.6003260515174,check4
49.jpg,1794.1891938618255,check4
5.jpg,2123.5123901351303,check4
50.jpg,1184.2161110933996,check4
6.jpg,5203.938676166019,check4
7.jpg,2098.548983642629,check4
8.jpg,2276.7051440754913,check4
9.jpg,4553.624182062813,check4
1.jpg,7059.542368042026,check5
10.jpg,6208.162369905239,check5
11.jpg,7950.522789512659,check5
12.jpg,6875.277483258928,check5
13.jpg,20965.177262424975,check5
14.jpg,3711.534997953569,check5
15.jpg,9974.068420332304,check5
16.bmp,3740.988704541583,check5
17.jpg,9613.893218345514,check5
18.jpg,381.86013761533883,check5
19.jpg,7053.313433512108,check5
2.jpg,1395.2392253784376,check5
20.jpg,501.6512571602551,check5
21.jpg,4870.370158222505,check5
22.jpg,8067.029805060677,check5
23.jpg,10707.57775060319,check5
24.jpg,6536.892856329395,check5
25.jpg,39145.15874048691,check5
26.jpg,6351.9270992632555,check5
27.jpg,4474.708524110168,check5
28.jpg,21043.17416175769,check5
29.jpg,7204.647171643315,check5
3.jpg,27703.402367079863,check5
30.jpg,8365.153310322157,check5
31.jpg,8263.806812538596,check5
32.jpg,3561.184633237925,check5
33.jpg,9094.625844042681,check5
34.jpg,3261.24765394013,check5
35.jpg,2991.8305414160905,check5
36.jpg,4320.245515555653,check5
37.jpg,190.74537351696458,check5
38.jpg,1302.5186065902615,check5
39.jpg,7445.219031645327,check5
4.jpg,12782.593327188233,check5
40.jpg,5598.537525940816,check5
41.jpg,3334.6265083386074,check5
42.jpg,5003.60436981055,check5
43.jpg,2340.4104728583543,check5
44.jpg,1944.697549421953,check5
45.jpg,3334.721112433199,check5
46.jpg,12615.02858047096,check5
47.jpg,3089.87376494648,check5
48.jpg,3499.956525452282,check5
49.jpg,2116.6012272415733,check5
5.jpg,3506.325588125827,check5
50.jpg,9979.849459030487,check5
6.jpg,14982.022254710297,check5
7.jpg,27471.41736567155,check5
8.jpg,19250.961739263254,check5
9.jpg,3187.331290410291,check5
1.jpg,5140.270051605847,check6
10.jpg,11135.83681298335,check6
11.jpg,8858.027946691023,check6
12.jpg,2196.952997320843,check6
13.jpg,3877.5331148098326,check6
14.jpg,26711.19531269701,check6
15.jpg,5529.244971881058,check6
16.jpg,15129.118319382722,check6
17.jpg,4659.3206054098855,check6
18.jpg,14026.910452395072,check6
19.jpg,6278.467778380242,check6
2.jpg,4156.782916957168,check6
20.jpg,6032.811312994823,check6
21.jpg,4156.782916957168,check6
22.jpg,3890.0184630867043,check6
23.jpg,983.3398425043844,check6
24.jpg,8789.841623643893,check6
25.jpg,13792.34862236101,check6
26.jpg,4660.257265050429,check6
27.jpg,7251.775019288211,check6
28.jpg,16619.296427976584,check6
29.jpg,11491.325555314426,check6
3.jpg,11480.175428730901,check6
30.jpg,7497.226290687328,check6
31.jpg,15003.643613776381,check6
32.jpg,2007.269637381519,check6
33.jpg,5645.747887791717,check6
34.jpg,1345.2906135438332,check6
35.jpg,8470.648489191452,check6
36.jpg,19692.37073060504,check6
37.jpg,2350.6898116839025,check6
38.jpg,14325.714143624755,check6
39.jpg,11918.546215255972,check6
4.jpg,3811.465500875295,check6
